lang,item_id,en_target_word,en_target_pos,l1_source_word,l1_context,target_score,feature_group,shap_value,base_value,prediction
cn,6791,dozen,number,一打，十二个,我买了一打鸡蛋。,0.511928467,Lexical Ambiguity,0.15865128,-0.023387494,-0.13481351733207703
cn,6791,dozen,number,一打，十二个,我买了一打鸡蛋。,0.511928467,Prod. Frequency,-0.482044,-0.023387494,-0.13481351733207703
cn,6791,dozen,number,一打，十二个,我买了一打鸡蛋。,0.511928467,Rec. Frequency,0.11637011,-0.023387494,-0.13481351733207703
cn,6791,dozen,number,一打，十二个,我买了一打鸡蛋。,0.511928467,Spelling Difficulty,0.16458249,-0.023387494,-0.13481351733207703
cn,6791,dozen,number,一打，十二个,我买了一打鸡蛋。,0.511928467,Word Length,0.17995286,-0.023387494,-0.13481351733207703
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,CEFR Level,0.5374041,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,L1 Calque,0.07920467,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,L1 Similarity,0.0,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,Lexical Ambiguity,0.32870078,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,Prod. Frequency,0.7250417,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,Rec. Frequency,0.15600842,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,Spelling Difficulty,0.104592875,-0.023387494,2.090775728225708
cn,6792,clock,noun,时钟，钟,他看了一眼墙上的钟。,2.867456392,Word Length,0.18321052,-0.023387494,2.090775728225708
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,CEFR Level,-0.28641164,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,L1 Calque,0.0032306989,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,L1 Similarity,0.0,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,Lexical Ambiguity,0.038178507,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,Prod. Frequency,0.30224717,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,Rec. Frequency,-0.077022426,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,Spelling Difficulty,0.32520896,-0.023387494,0.31945762038230896
cn,6793,dating,noun,（男女）约会，约会活动,我注册了一个约会网站。,0.646555789,Word Length,0.03741355,-0.023387494,0.31945762038230896
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,CEFR Level,0.5131734,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,L1 Calque,-0.0003874853,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,L1 Similarity,0.0,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,Lexical Ambiguity,0.46811265,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,Prod. Frequency,1.3475426,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,Rec. Frequency,0.290288,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,Spelling Difficulty,0.23358762,-0.023387494,3.2963719367980957
cn,6794,city,noun,城市,您希望住在城市还是乡下？,3.459636944,Word Length,0.4674436,-0.023387494,3.2963719367980957
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,CEFR Level,-0.08872641,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,L1 Calque,0.12721974,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,L1 Similarity,0.0,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,Lexical Ambiguity,0.23284422,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,Prod. Frequency,0.23855856,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,Rec. Frequency,-0.039183363,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,Spelling Difficulty,0.15329032,-0.023387494,0.6389477849006653
cn,6795,praise,verb,称赞，夸奖,1)他称赞孩子的诚实。2)市长称赞了消防队员的勇气。,-0.064811508,Word Length,0.038332634,-0.023387494,0.6389477849006653
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,CEFR Level,-0.21044593,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,L1 Calque,0.12879112,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,L1 Similarity,0.0,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,Lexical Ambiguity,0.22500044,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,Prod. Frequency,-0.840333,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,Rec. Frequency,0.024429977,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,Spelling Difficulty,0.64575857,-0.023387494,-0.20250026881694794
cn,6796,farmhouse,noun,农庄住宅（农场主的房子）,我们来到一个农庄住宅里借宿。,0.137103038,Word Length,-0.15231399,-0.023387494,-0.20250026881694794
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,CEFR Level,0.35525313,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,L1 Calque,0.082424074,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,L1 Similarity,0.0,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,Lexical Ambiguity,0.30220366,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,Prod. Frequency,-0.0071217865,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,Rec. Frequency,-0.22367324,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,Spelling Difficulty,-0.068698294,-0.023387494,0.1965562105178833
cn,6797,forbidden,adjective,被禁止的,在医院，吸烟是被禁止的。,0.670922266,Word Length,-0.22044398,-0.023387494,0.1965562105178833
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,CEFR Level,-0.23730837,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,L1 Calque,-0.21159169,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,L1 Similarity,0.0,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,Lexical Ambiguity,-0.07709553,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,Prod. Frequency,0.085983776,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,Rec. Frequency,0.024001557,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,Spelling Difficulty,-0.13490474,-0.023387494,-0.8540647625923157
cn,6798,isolated,adjective,与世隔绝的，偏远的，孤零零的,电信基站建在一个偏远的山区村落里。,-0.075682714,Word Length,-0.2797623,-0.023387494,-0.8540647625923157
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,CEFR Level,-0.23212716,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,L1 Calque,0.14832646,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,L1 Similarity,0.0,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,Lexical Ambiguity,0.20560855,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,Prod. Frequency,-0.99687326,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,Rec. Frequency,0.0069776066,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,Spelling Difficulty,-0.3974878,-0.023387494,-1.5213608741760254
cn,6799,synonymous,adjective,同义的,“充沛“与”丰沛“同义。,-2.496451941,Word Length,-0.23239857,-0.023387494,-1.5213608741760254
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,CEFR Level,0.22890186,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,L1 Calque,0.15841454,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,L1 Similarity,0.0,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,Lexical Ambiguity,-0.0061056763,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,Prod. Frequency,0.49946386,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,Rec. Frequency,0.018224971,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,Spelling Difficulty,-0.038207326,-0.023387494,0.5813964009284973
cn,6800,silence,noun,沉默，静默,他咳嗽了两声，试图打破沉默。,0.863388971,Word Length,-0.25590813,-0.023387494,0.5813964009284973
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,CEFR Level,0.33310175,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,L1 Calque,-0.14639181,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,L1 Similarity,0.0,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,Lexical Ambiguity,0.15124786,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,Prod. Frequency,0.84545517,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,Rec. Frequency,-0.020520352,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,Spelling Difficulty,-0.10628217,-0.023387494,0.7490776777267456
cn,6801,otherwise,adverb,在其他方面，在其他情况下,除了老板凶一些，这份工作在其他方面都还不错。,-0.676273564,Word Length,-0.28414503,-0.023387494,0.7490776777267456
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,CEFR Level,-0.24081437,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,L1 Calque,0.08996257,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,L1 Similarity,0.0,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,Lexical Ambiguity,0.2560267,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,Prod. Frequency,-0.9420736,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,Rec. Frequency,0.024437277,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,Spelling Difficulty,0.64165735,-0.023387494,-0.34050247073173523
cn,6802,handbook,noun,手册,这是一本家具选购手册。,0.685694387,Word Length,-0.14631061,-0.023387494,-0.34050247073173523
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,CEFR Level,0.5597083,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,L1 Calque,0.026446002,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,L1 Similarity,0.0,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,Lexical Ambiguity,0.115806565,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,Prod. Frequency,0.7360926,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,Rec. Frequency,0.07220617,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,Spelling Difficulty,-0.14862907,-0.023387494,1.5792242288589478
cn,6803,climb,verb,攀爬，爬，攀登,小偷沿着管道爬上三楼。,1.182022194,Word Length,0.24098103,-0.023387494,1.5792242288589478
cn,6804,supernaturally,adverb,超自然地，非凡地,她常感觉自己与双胞胎妹妹能超自然地相互感应。,-1.630306592,CEFR Level,-0.17389716,-0.023387494,-2.3092455863952637
cn,6804,supernaturally,adverb,超自然地，非凡地,她常感觉自己与双胞胎妹妹能超自然地相互感应。,-1.630306592,L1 Calque,0.5960323,-0.023387494,-2.3092455863952637
cn,6804,supernaturally,adverb,超自然地，非凡地,她常感觉自己与双胞胎妹妹能超自然地相互感应。,-1.630306592,L1 Similarity,0.0,-0.023387494,-2.3092455863952637
